analysis,disease_category,taxon,genus,k_projects,pooled_effect,se,ci_low,ci_high,z,p,Q,I2,tau2,n_case,n_control,sign_consistency,q
meta,NAFLD,Bacteria.Bacillota.Clostridia.Oscillospirales.UCG-010.Incertae Sedis,Incertae Sedis,3,-1.1918614284750968,0.3609743582584987,-1.8993711706617544,-0.4843516862884393,-3.3017897288471345,0.0009607005977250869,0.9427011218397856,0.0,0.0,104,111,1.0,0.022676347127967806
meta,NAFLD,Bacteria.Bacillota.Clostridia.Oscillospirales.[Eubacterium] coprostanoligenes group.Incertae Sedis,Incertae Sedis,3,-1.5472919468352064,0.4204160811113236,-2.3713074658134006,-0.7232764278570122,-3.680382402940227,0.00023288444256139616,1.2903725928491534,0.0,0.0,104,111,1.0,0.01410242718208477
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptococcales.Peptococcaceae.Incertae Sedis,Incertae Sedis,2,-0.5159392130450483,0.3171493982996777,-1.1375520337124165,0.10567360762231992,-1.6268018032231362,0.1037791985481633,2.3204446034667754,56.90481046149576,0.11483180468274629,73,85,1.0,0.386079678948254
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptococcales.Peptococcaceae.Peptococcus,Peptococcus,3,-0.02655517047936998,0.37431891888950175,-0.7602202515027934,0.7071099105440535,-0.0709426351148685,0.9434434109219636,3.4988599051253413,42.83852299801203,0.18762049766458413,104,111,0.6666666666666666,0.9677927019920806
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Family XIII AD3011 group,Family XIII AD3011 group,3,-0.7704913344546224,0.2851654851781635,-1.3294156854038228,-0.2115669835054219,-2.701909503435315,0.006894252423925069,2.4847002844147634,19.507394411110145,0.051751673834046254,104,111,1.0,0.07534433006146683
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Family XIII UCG-001,Family XIII UCG-001,3,-0.5150382380965646,0.3003029196280935,-1.103631960567628,0.07355548437449877,-1.7150623734674555,0.08633379188526548,2.572829452529627,22.264571480492673,0.06441545041129354,104,111,1.0,0.3308623554676869
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.NA,Anaerovoracaceae,2,-0.3937847611798737,0.3890230668516195,-1.156269972209048,0.3687004498493005,-1.012240133642436,0.31142325121342207,0.2802241174250459,0.0,0.0,73,85,1.0,0.711703419872371
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Anaerococcus,Anaerococcus,2,-0.6839326682800122,0.35919458544281396,-1.3879540557479275,0.020088719187903115,-1.9040728785954892,0.05690069335101863,1.348870087813193,25.863876066729745,0.08982937340401141,73,85,1.0,0.2697851833545943
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Parvimonas,Parvimonas,2,-0.3269110947265543,0.3254830628963935,-0.9648578980034854,0.31103570855037693,-1.0043874228583602,0.3151919098828273,0.9556753172948926,0.0,0.0,73,85,0.5,0.711703419872371
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Peptoniphilus,Peptoniphilus,2,-1.2209798597193937,0.3357698284158954,-1.8790887234145486,-0.5628709960242387,-3.636359661854574,0.00027651818004087783,0.012445272775863726,0.0,0.0,73,85,1.0,0.01410242718208477
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Intestinibacter,Intestinibacter,2,-0.6671961404455281,0.3592159796356448,-1.371259460531392,0.03686717964033559,-1.8573676514120272,0.06325886550133232,1.198035362495638,16.5300097722582,0.05217183005222093,51,80,1.0,0.28466489475599543
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Peptostreptococcus,Peptostreptococcus,2,-0.18745913522520208,0.2918988810755979,-0.759580942133374,0.38466267168296986,-0.6422057341722138,0.5207396103518314,0.521104393630816,0.0,0.0,73,85,0.5,0.8293547924538979
meta,NAFLD,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Romboutsia,Romboutsia,2,-0.13203303766659386,0.7470671708096169,-1.596284692453443,1.3322186171202552,-0.176735162279325,0.8597164201060523,3.0091039855695616,66.76751601820365,0.7481822035150478,51,80,0.5,0.9677927019920806
meta,NAFLD,Bacteria.Bacillota.NA.NA.NA.NA,Bacteria.Bacillota.NA.NA.NA.NA,2,-0.2730944692709381,0.4846472652295051,-1.223003109120768,0.6768141705788919,-0.5634912004333998,0.5731004504267305,1.8297948796075718,45.349065562230365,0.22666754668383443,73,85,0.5,0.8513045525756288
meta,NAFLD,Bacteria.Bacillota.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium,Phascolarctobacterium,3,-0.050286767382975356,0.6736485012086953,-1.3706378297520183,1.2700642949860674,-0.07464837714735238,0.9404944820719894,6.141308344722269,67.43364951348251,0.9178274562056499,104,111,0.6666666666666666,0.9677927019920806
meta,NAFLD,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Selenomonadaceae.Megamonas,Megamonas,2,2.070040129672638,1.1647456429870202,-0.21286133058192158,4.352941589927198,1.777246510546257,0.07552769006961017,3.046846768335719,67.1791830691167,1.8351316741077943,84,57,1.0,0.3123172048824421
meta,NAFLD,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Allisonella,Allisonella,3,0.7712132793525402,0.2881635920928218,0.20641263885060956,1.336013919854471,2.676303670951329,0.007443916426000035,0.7940583624122822,0.0,0.0,104,111,1.0,0.07592794754520035
meta,NAFLD,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Dialister,Dialister,3,-0.27764301306487865,0.4180233797357277,-1.0969688373469049,0.5416828112171477,-0.664180585402671,0.5065747378394103,2.0065045230831573,0.3241718624766701,0.0018379301882524173,104,111,0.3333333333333333,0.8293547924538979
meta,NAFLD,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Megasphaera,Megasphaera,3,0.15290823851926608,0.4211165729685955,-0.6724802444991811,0.9782967215377132,0.36310192553421333,0.7165287462788827,1.3721330459710515,0.0,0.0,104,111,0.3333333333333333,0.9212512452157063
meta,NAFLD,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Veillonella,Veillonella,3,0.3985813129108201,0.3580775862639299,-0.30325075616648245,1.1004133819881226,1.1131143869391367,0.26565930550471606,0.510537535761655,0.0,0.0,104,111,1.0,0.655578608745509
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides,Bacteroides,3,0.20150161769386638,0.25205858162748784,-0.29253320229600976,0.6955364376837425,0.7994237545606022,0.4240447409880632,3.9853954543514103,49.81677419699162,0.09406997628183265,104,111,1.0,0.7800863541706362
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Barnesiellaceae.Barnesiella,Barnesiella,3,-1.0112451896648473,0.44265672066206263,-1.87885236216249,-0.1436380171672046,-2.2844907632993157,0.022342704818370467,1.1557531805417383,0.0,0.0,104,111,1.0,0.1671002009210908
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Barnesiellaceae.Coprobacter,Coprobacter,3,0.051492416392284295,0.3137714869807854,-0.5634996980900551,0.6664845308746237,0.16410801659437452,0.8696461110458074,0.8407564240896438,0.0,0.0,104,111,0.6666666666666666,0.9677927019920806
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Butyricimonas,Butyricimonas,3,-1.1380485841129704,0.36576241129972237,-1.8549429102604262,-0.42115425796551453,-3.11144215193945,0.001861759470201403,0.5107501326166348,0.0,0.0,104,111,1.0,0.028484919894081463
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Odoribacter,Odoribacter,3,-1.1288341864779619,0.7252275192797544,-2.5502801242662807,0.29261175131035677,-1.5565242030515356,0.11958349195574586,7.842129662845694,74.49672364542039,1.1735631507674853,104,111,1.0,0.40122096690971737
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Muribaculaceae.Incertae Sedis,Incertae Sedis,3,0.3343920946037996,0.3834795386037031,-0.41722780105945845,1.0860119902670577,0.8719946201598212,0.3832113124635059,0.570655104267433,0.0,0.0,104,111,1.0,0.7800863541706362
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Porphyromonadaceae.Porphyromonas,Porphyromonas,2,-0.4571906992600776,0.2630565898062966,-0.972781615280419,0.058400216760263746,-1.7379937130513738,0.0822119215664296,0.5418092070682006,0.0,0.0,73,85,1.0,0.3308623554676869
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Hoylesella,Hoylesella,2,-0.19938107416911682,0.3700621592591456,-0.9247029063170422,0.5259407579788085,-0.5387772545246786,0.590040559975991,0.0025054440790859365,0.0,0.0,73,85,1.0,0.8566152983180872
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Incertae Sedis,Incertae Sedis,2,-0.43196889451078974,0.6255710255501798,-1.6580881045891422,0.7941503155675627,-0.6905193445154847,0.4898676491607562,4.618616553982955,78.34849487261224,0.6172464875902587,51,80,0.5,0.8293547924538979
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Leyella,Leyella,2,0.4167180096621369,0.4239321826133722,-0.4141890682600725,1.2476250875843462,0.9829827192954241,0.3256159437324573,0.0010050332680481622,0.0,0.0,84,57,1.0,0.711703419872371
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.NA,Prevotellaceae,2,-0.5821997327026383,0.42107781720377135,-1.4075122544220302,0.2431127890167536,-1.3826416612701673,0.1667747680661289,0.44696298258448625,0.0,0.0,73,85,1.0,0.45565249132353075
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Paraprevotella,Paraprevotella,3,-0.3149720529530565,0.46897998520800244,-1.2341728239607412,0.6042287180546282,-0.6716108637628956,0.5018314603696838,0.7433817475677291,0.0,0.0,104,111,0.6666666666666666,0.8293547924538979
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella,Prevotella,2,-0.09504121250331932,0.41368869731143265,-0.9058710592337273,0.7157886342270887,-0.22974089725195102,0.8182931133613772,0.26241305526025205,0.0,0.0,73,85,0.5,0.9596052116775465
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Segatella,Segatella,3,-0.7340246020959829,0.8317390998332227,-2.364233237769099,0.8961840335771336,-0.8825178499401637,0.37749683130778555,3.621449505996203,44.77349479294115,0.9294935239289768,104,111,0.6666666666666666,0.7800863541706362
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes,Alistipes,3,-0.6987273299600255,0.4678567634694934,-1.6157265863602326,0.21827192644018156,-1.493464206391848,0.13531571695633673,2.700145648095443,25.929921542909852,0.1727454447910148,104,111,0.6666666666666666,0.41282665909080085
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Incertae Sedis,Incertae Sedis,2,-0.6895013174770179,0.4461276735393642,-1.5639115576141718,0.18490892266013592,-1.5455246521849748,0.1222194106921228,1.3179024133768635,24.121847729400667,0.09995423648695327,84,57,1.0,0.40122096690971737
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides,Parabacteroides,3,-0.21521455465640862,0.24218361320654308,-0.6898944365412331,0.25946532722841575,-0.8886421001278305,0.37419545747535377,0.4664199799798467,0.0,0.0,104,111,1.0,0.7800863541706362
meta,NAFLD,Bacteria.Bacteroidota.Bacteroidia.NA.NA.NA,Bacteroidia,2,0.14018088724557135,0.24694257168875003,-0.3438265532643787,0.6241883277555214,0.5676659406554547,0.5702618227361848,1.220038555505335,18.03537720282913,0.02202062040209623,73,85,0.5,0.8513045525756288
meta,NAFLD,Bacteria.Campylobacterota.Campylobacteria.Campylobacterales.Campylobacteraceae.Campylobacter,Campylobacter,2,0.10802286810495176,0.36311766499798376,-0.6036877552910964,0.819733491501,0.29748722939588074,0.7660945563950878,0.1586170357932607,0.0,0.0,73,85,0.5,0.9452618316810358
meta,NAFLD,Bacteria.Cyanobacteriota.Cyanobacteriia.Chloroplast.Incertae Sedis.Incertae Sedis,Incertae Sedis,2,0.7051833814330197,0.49008869885939443,-0.25539046833139334,1.665757231197433,1.4388892930488397,0.15018189157283343,2.761401566693264,63.786505662141536,0.31253753906405873,73,85,1.0,0.4335439511442173
meta,NAFLD,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium,Fusobacterium,3,1.3429381234082547,0.4274527674649641,0.5051306991769251,2.1807455476395843,3.1417228419706698,0.0016795694302465184,0.09655201069148783,0.0,0.0,104,111,1.0,0.028484919894081463
meta,NAFLD,Bacteria.NA.NA.NA.NA.NA,Bacteria.NA.NA.NA.NA.NA,2,-1.1128065970286263,0.4045520247381286,-1.9057285655153584,-0.31988462854189414,-2.7507132061666466,0.005946568013476771,0.38048018041509746,0.0,0.0,73,85,1.0,0.07249730173434588
meta,NAFLD,Bacteria.Pseudomonadota.Alphaproteobacteria.Rhodospirillales.Incertae Sedis.Incertae Sedis,Incertae Sedis,3,0.29951869337813003,0.26501819711261326,-0.219916972962592,0.818954359718852,1.1301816125888766,0.2583997060353882,1.389133499049684,0.0,0.0,104,111,1.0,0.6481172954658097
meta,NAFLD,Bacteria.Pseudomonadota.Alphaproteobacteria.Rickettsiales.Mitochondria.Incertae Sedis,Incertae Sedis,2,0.22834325797419824,0.5823152623612114,-0.9129946562537763,1.3696811722021727,0.39212995559878766,0.6949621950010507,3.6024613756976307,72.24120134233651,0.49629637578446145,73,85,0.5,0.9212512452157063
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Neisseriaceae.Neisseria,Neisseria,2,-0.3058455714197391,0.4893112813565356,-1.264895682878549,0.6532045400390707,-0.6250531779521458,0.5319361568208506,2.760495460874413,63.77461893441257,0.30590951035369024,73,85,0.5,0.8293547924538979
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Oxalobacteraceae.Oxalobacter,Oxalobacter,2,0.050342180839037354,0.5004201152166993,-0.9304812449856932,1.031165606663768,0.10059983463541917,0.9198681279834388,4.928178356963123,79.70852660827342,0.4006319703187315,84,57,0.5,0.9677927019920806
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella,Parasutterella,3,0.40881401371579473,0.9360234553343747,-1.4257919587395795,2.243419986171169,0.4367561639465055,0.662288193013963,8.354679834710367,76.06132084570379,1.9974906031976147,104,111,0.6666666666666666,0.9096404987194199
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella,Sutterella,3,0.03001482800459979,0.4761454006297187,-0.9032301572296489,0.9632598132388485,0.0630371058187355,0.9497369568924765,0.2645892003905427,0.0,0.0,104,111,0.6666666666666666,0.9677927019920806
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Citrobacter,Citrobacter,3,-0.8885745809747625,0.24201846726750034,-1.3629307768190633,-0.41421838513046183,-3.671515612040592,0.00024111634626329428,0.02490931861933359,0.0,0.0,104,111,1.0,0.01410242718208477
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia-Shigella,Escherichia-Shigella,3,0.3993620755324309,0.49998048037017034,-0.580599665993103,1.3793238170579647,0.7987553338817455,0.42443229465125987,3.6523792722103687,45.24117428829816,0.3417382746959028,104,111,0.6666666666666666,0.7800863541706362
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella,Klebsiella,3,0.21058009890797763,0.3568528793659742,-0.48885154464933184,0.9100117424652872,0.590103404187514,0.5551213267246394,0.00885840950845258,0.0,0.0,104,111,1.0,0.840926366226434
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Haemophilus,Haemophilus,3,-0.060499340084683384,0.5402737687773026,-1.1194359268881964,0.9984372467188296,-0.11197904392360168,0.9108400225778067,4.550970407498372,56.05332883060028,0.489966174255709,104,111,0.3333333333333333,0.9677927019920806
meta,NAFLD,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Acinetobacter,Acinetobacter,2,0.6253743373478955,0.5394027299206239,-0.4318550132965273,1.6826036879923183,1.1593829668602582,0.24630011660057616,3.4235191254392157,70.7902902434726,0.41193949236166055,73,85,1.0,0.6280652973314692
meta,NAFLD,Bacteria.Synergistota.Synergistia.Synergistales.Synergistaceae.Cloacibacillus,Cloacibacillus,2,-0.18086906089622928,0.2297332547228828,-0.6311462401530796,0.269408118360621,-0.7873003023197653,0.43110609275974743,0.03363559696591888,0.0,0.0,73,85,1.0,0.7800863541706362
meta,NAFLD,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Bilophila,Bilophila,3,-0.5398437695473575,0.35783781578011126,-1.2412058884763755,0.16151834938166054,-1.5086269414272513,0.1313941452483243,0.8261774846509042,0.0,0.0,104,111,1.0,0.4102715147549718
meta,NAFLD,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio,Desulfovibrio,3,-0.016454561413429405,0.40006165000383237,-0.8005753954209408,0.767666272594082,-0.04113006436200965,0.9671922069812928,0.30029370559347757,0.0,0.0,104,111,0.3333333333333333,0.9735553136061698
meta,NAFLD,Bacteria.Verrucomicrobiota.Lentisphaeria.Victivallales.Victivallaceae.Victivallis,Victivallis,2,-0.5205784355525003,0.28950366207687345,-1.0880056132231721,0.04684874211817169,-1.7981756493783776,0.0721491771038587,0.002431835546232751,0.0,0.0,73,85,1.0,0.30663400269139945
meta,NAFLD,Bacteria.Verrucomicrobiota.Lentisphaeria.Victivallales.vadinBE97.Incertae Sedis,Incertae Sedis,2,-0.21821202637966275,0.3304173375328609,-0.8658300079440701,0.42940595518474456,-0.660413366952819,0.5089885965468978,1.7659528569633478,43.37334679932767,0.0948674330987113,73,85,0.5,0.8293547924538979
meta,NAFLD,Bacteria.Verrucomicrobiota.Verrucomicrobiia.Verrucomicrobiales.Akkermansiaceae.Akkermansia,Akkermansia,3,-1.239096392239352,0.38426982807678545,-1.9922652552698517,-0.4859275292088526,-3.224547705035415,0.001261718331283905,0.6183266799950267,0.0,0.0,104,111,1.0,0.024130363085804685
meta,T1D,Bacteria.Actinomycetota.Actinobacteria.Actinomycetales.Actinomycetaceae.Schaalia,Schaalia,2,-0.10353899267127929,0.23592803710603955,-0.5659579453991168,0.3588799600565582,-0.4388583652088071,0.6607641664097734,1.6326768340108868,38.75089183795377,0.04316941594261442,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Actinomycetota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,Bifidobacterium,2,-0.078940981406382,0.5037891435932671,-1.0663677028491856,0.9084857400364215,-0.1566944869898086,0.8754856321529151,2.5308719160528064,60.48792538029273,0.307365401452609,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,Collinsella,2,-0.9347406154671283,0.3032915306609382,-1.5291920155625673,-0.3402892153716893,-3.0819872003353512,0.0020562367894077878,0.03132449361835346,0.0,0.0,99,123,1.0,0.11720549699624391
meta,T1D,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Eggerthella,Eggerthella,2,0.03817781726807767,0.1955992758715431,-0.3451967634401468,0.4215523979763022,0.19518383745525916,0.8452490315646872,0.41887740560464576,0.0,0.0,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-003,2,-0.33918430614582346,0.5240447147519115,-1.36631194705957,0.6879433347679229,-0.6472430626581112,0.5174746450550063,3.1703821196510398,68.45806081854673,0.3764411633527808,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Thomasclavelia,Thomasclavelia,2,0.11607135599833611,0.2906344883290639,-0.45357224112662914,0.6857149531233013,0.3993722722504877,0.6896189215721907,1.551276956734695,35.53697838038448,0.07933401275207567,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Turicibacter,Turicibacter,2,-0.05257270247939662,0.2336577060319344,-0.5105418063019881,0.4053964013431948,-0.2249987957692755,0.8219802110838155,0.08686127463540963,0.0,0.0,99,123,1.0,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus,Enterococcus,2,-0.2924516720088015,0.37274914632041867,-1.023039998796822,0.43813665477921904,-0.7845803938003048,0.43269962910227966,0.2087193678768683,0.0,0.0,99,123,1.0,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,Streptococcus,2,0.3451844498402749,0.31588953109978835,-0.2739590311153102,0.9643279307958601,1.0927378588283523,0.274508912325341,0.0035349533830415347,0.0,0.0,99,123,1.0,0.9204122354437906
meta,T1D,Bacteria.Bacillota.Bacilli.Staphylococcales.Staphylococcaceae.Staphylococcus,Staphylococcus,2,-0.019958975229664912,0.1846663814814426,-0.3819050829332924,0.3419871324739626,-0.10808126021395302,0.9139312332480215,0.4344910820860723,0.0,0.0,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Clostridiales.Clostridiaceae.Clostridium,Clostridium,2,-0.48882419074778505,0.3356934363196119,-1.1467833259342244,0.1691349444386543,-1.4561624919063898,0.14534770556534257,0.6887516045819067,0.0,0.0,99,123,1.0,0.9204122354437906
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Agathobacter,Agathobacter,2,0.13553695917334754,0.48589488719530066,-0.8168170197294418,1.0878909380761368,0.2789429622437451,0.780288597429901,1.636665428818595,38.900157454792904,0.18634173735331824,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerobutyricum,Anaerobutyricum,2,-0.5283392154592957,0.8090734058138084,-2.1141230908543602,1.0574446599357685,-0.6530176516281171,0.5137448988700343,8.43265210515695,88.14133457031325,1.1542901988876957,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes,Anaerostipes,2,-0.7110903256688275,0.4015060972833063,-1.4980422763441077,0.07586162500645277,-1.7710573525041036,0.07655116496275584,1.478707101717426,32.373355153392964,0.11348688851729073,99,123,1.0,0.8726832805754166
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Blautia,Blautia,2,0.3502280932833797,0.6828795885531576,-0.9882159002808091,1.6886720868475684,0.5128694709200798,0.6080426300854604,3.7191761513428134,73.11232489918638,0.7071171477064714,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Dorea,Dorea,2,-0.6399315669568327,0.33209576577539185,-1.2908392678766007,0.010976133962935286,-1.926948889163619,0.053985999874636016,1.6364395350462733,38.89172324526349,0.08613261644012446,99,123,1.0,0.8726832805754166
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Enterocloster,Enterocloster,2,0.665294292015346,0.29699290555800223,0.08318819712166159,1.2474003869090304,2.2401016305940518,0.025084325710702314,0.20231027539581073,0.0,0.0,99,123,1.0,0.714903282755016
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalimonas,Faecalimonas,2,-0.10323118012531514,0.223124165184587,-0.5405545438871057,0.33409218363647536,-0.4626624822995468,0.6436063144728339,0.21358553530262084,0.0,0.0,99,123,1.0,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter,Fusicatenibacter,2,-0.1596872826065606,0.4228197487262022,-0.9884139901099169,0.6690394248967957,-0.3776722423388185,0.7056740905986214,1.4003733263155738,28.59047075460717,0.10401988368167019,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium,Lachnoclostridium,2,0.07881441400275858,0.39510605929809584,-0.6955934622215093,0.8532222902270264,0.1994766016567097,0.8418899447251182,1.9014786083101498,47.40934788171489,0.14838494463754262,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospira,Lachnospira,2,-0.4155284326402357,0.31509753597755585,-1.033119603156245,0.20206273787577372,-1.3187295525847382,0.18725954320208016,0.055161164771831715,0.0,0.0,99,123,1.0,0.9204122354437906
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae ND3007 group,Lachnospiraceae ND3007 group,2,0.043925589550701076,0.2274152398477275,-0.4018082805508448,0.48965945965224694,0.19315147735970878,0.8468403385287209,0.0244543903930786,0.0,0.0,99,123,1.0,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4A136 group,Lachnospiraceae NK4A136 group,2,0.3883937021646796,0.482288234165797,-0.5568912368002825,1.3336786411296417,0.805314487583292,0.42063822361532655,2.25813955312384,55.715757309302205,0.2596488819768609,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-004,Lachnospiraceae UCG-004,2,-0.06496951024954364,0.3703828445019993,-0.7909198854734624,0.660980864974375,-0.17541176977810305,0.8607560930224329,2.4847179514156226,59.753983367397154,0.16530242017975735,99,123,0.5,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Mediterraneibacter,Mediterraneibacter,2,-0.5718461864323932,0.4520568043969055,-1.4578775230503278,0.3141851501855416,-1.264987454829488,0.20587582500117507,1.8725381659985953,46.596549103354825,0.1996507846736383,99,123,1.0,0.9204122354437906
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.NA,Lachnospiraceae,2,0.39235409756268735,0.45067259521751035,-0.4909641890636329,1.2756723841890076,0.8705967518910785,0.38397437060647777,1.8563415431489543,46.13060276054172,0.1960540291259132,99,123,1.0,0.9882664771433028
meta,T1D,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia,Roseburia,2,0.28446198824516344,0.42756130497569483,-0.5535581695071984,1.1224821459975254,0.6653127514926402,0.5058504763346946,1.3970126569798103,28.41868718914176,0.10965373772897692,99,123,0.5,0.9882664771433028
