analysis,disease_category,project,taxon,genus,n_case,n_control,effect,se,stat,p,q,wilcoxon_p,rank_biserial,covariates,n_taxa_tested
within_project,HIV,PRJEB4335,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Finegoldia,Finegoldia,29,20,1.4553637823233818,0.6999298161188229,2.0792995937700036,0.043192018669071644,0.12485247159318637,0.038951075672260645,0.3517241379310345,age_years,195
within_project,HIV,PRJEB4335,Bacteria.Actinomycetota.Actinobacteria.Actinomycetales.Actinomycetaceae.Mobiluncus,Mobiluncus,29,20,0.04692529741480655,0.35931762937563794,0.13059558891208728,0.8966646940447531,0.9350246809557585,0.7371412747064352,-0.05862068965517242,age_years,195
within_project,HIV,PRJEB4335,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Murdochiella,Murdochiella,29,20,-0.11888449926528775,0.4902078707525622,-0.24251854439378434,0.8094564692312111,0.9123931300583016,0.5216721197781073,-0.1103448275862069,age_years,195
within_project,HIV,PRJEB4335,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Negativicoccus,Negativicoccus,29,20,0.019914522307633797,0.24454297504543437,0.08143567527929935,0.9354487826193604,0.9663990594761621,0.2675881785339077,-0.18965517241379315,age_years,195
within_project,HIV,PRJNA307231,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Atopobiaceae.Tractidigestivibacter,Tractidigestivibacter,248,44,-0.7116717973006642,0.23387933007098638,-3.0429016411354506,0.0025592332145394944,0.12229671104958047,0.020030814067729205,-0.22012463343108502,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,Collinsella,248,44,0.3155675774342078,0.4211367629134279,0.7493232726848839,0.4542739848150513,0.6538739802437215,0.16747862996137075,0.13068181818181812,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Adlercreutzia,Adlercreutzia,248,44,-0.4164583511457701,0.21841600092387214,-1.9067208875915858,0.057551752343348375,0.2745950642424255,0.2599285303056166,-0.10667155425219943,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Senegalimassilia,Senegalimassilia,248,44,-0.12189048889877023,0.25396646215485835,-0.4799471861936101,0.6316292481637342,0.7975657455626813,0.5895090030392243,0.051136363636363535,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemanella,Holdemanella,248,44,-0.5423560990259793,0.5091425182413805,-1.0652343491156882,0.28766213056080786,0.5227031396775655,0.09783276165873747,-0.15670821114369504,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,Streptococcus,248,44,-0.010353896146559216,0.48765531811311613,-0.021231996785396553,0.9830752926406279,0.9830752926406279,0.8760681489761611,0.014846041055718517,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.RF39.Incertae Sedis.Incertae Sedis,Incertae Sedis,248,44,-0.5220605001508349,0.28785710228443506,-1.8136099335669011,0.07077852080140096,0.30131427426882124,0.13500485885227326,-0.1414956011730205,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenellaceae R-7 group,Christensenellaceae R-7 group,248,44,-0.9185264340975167,0.44971851396449386,-2.042447454520487,0.042017662779782694,0.24966857145289592,0.07422015391680829,-0.16898826979472137,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Clostridia UCG-014.Incertae Sedis.Incertae Sedis,Incertae Sedis,248,44,-1.5674136432767083,0.5858774598832207,-2.675326754487416,0.007892772926204663,0.12573760814823784,0.012347033566592083,-0.2368035190615836,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Clostridiales.Clostridiaceae.Clostridium,Clostridium,248,44,-0.824907539851334,0.4886211908634125,-1.688235294080657,0.09244854734559803,0.33102676148476823,0.04281775939789043,-0.1917155425219942,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Agathobacter,Agathobacter,248,44,-0.8425224374143558,0.6387652036065593,-1.3189861198721442,0.18822152292122038,0.418582192765102,0.17784622205244305,-0.12756598240469208,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Blautia,Blautia,248,44,-0.09407557281394568,0.6335821496850372,-0.14848204429482745,0.8820662643356846,0.9321125772057943,0.5182138907481232,0.061217008797654016,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus,Coprococcus,248,44,-0.48944106602456505,0.5530007330902666,-0.88506404555647,0.3768604216353224,0.630923627232169,0.2139414894578202,-0.11766862170087977,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Dorea,Dorea,248,44,-0.4972323578022072,0.540940160501034,-0.9192002999770928,0.3587600303458476,0.6144280979486355,0.29503992450296757,-0.09915689149560114,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Howardella,Howardella,248,44,-0.2803734702214725,0.279353746817291,-1.0036502943518721,0.31638970651937587,0.5612150746593692,0.1570031455120787,-0.13398093841642233,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4A136 group,Lachnospiraceae NK4A136 group,248,44,-0.7905816755711562,0.5404199943329594,-1.4629023423660916,0.14458454549977792,0.3827636580488056,0.06584179548215556,-0.17412023460410553,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Mediterraneibacter,Mediterraneibacter,248,44,-0.41139929463564945,0.518244888304045,-0.7938318426679567,0.42794690443575834,0.6538739802437215,0.44239619291433774,-0.07276392961876832,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia,Roseburia,248,44,-0.19280149512622458,0.5779801998304803,-0.33357802772962225,0.7389407382558137,0.8652380889485407,0.8004056388804286,-0.024010263929618803,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] eligens group,[Eubacterium] eligens group,248,44,-0.6314087471156576,0.5331599328877525,-1.1842764397087386,0.23728009937945937,0.47032567777279993,0.2526252628812685,-0.10832111436950143,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ruminantium group,[Eubacterium] ruminantium group,248,44,-0.9151779983374911,0.4774381154973725,-1.916851563859961,0.056246169072197594,0.2745950642424255,0.029801341039041748,-0.20564516129032262,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.NA.NA.NA,Clostridia,248,44,0.1702540261939043,0.17723509778022997,0.9606112351686564,0.33755346155048926,0.5917113620120342,0.16217706583504132,0.13233137829912023,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Colidextribacter,Colidextribacter,248,44,-0.17424547828599554,0.38931977529506334,-0.4475639033592266,0.6548044056343341,0.8130488036626315,0.5722553610063535,-0.053519061583577665,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-002,UCG-002,248,44,-1.251487088300705,0.6112628213734447,-2.047379694202147,0.04152791887314577,0.24966857145289592,0.01444971104152145,-0.23148826979472137,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352,CAG-352,248,44,-0.747806402545816,0.3843091676245596,-1.945845859384664,0.052645857241826716,0.27049078375973035,0.4861334194045748,-0.06598240469208216,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Faecalibacterium,Faecalibacterium,248,44,-0.09771740767155483,0.5677530352588429,-0.17211252358519707,0.8634699467046499,0.9189787289928061,0.9420845998531107,0.006964809384164328,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Gemmiger,Gemmiger,248,44,-0.12976934969892878,0.5610453011363016,-0.23129923632922883,0.8172465810592139,0.8888302231957873,0.8501789347662164,0.01796187683284467,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.NA,Ruminococcaceae,248,44,-0.8665931394536543,0.30926362510570615,-2.8021178991142373,0.005421069306497194,0.12229671104958047,0.03284490438577212,-0.2019794721407625,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus,Ruminococcus,248,44,-0.1324751052463,0.5997169890088259,-0.22089603542038458,0.825329906050801,0.8911170724751403,0.706313635073826,0.035740469208211056,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.[Eubacterium] siraeum group,[Eubacterium] siraeum group,248,44,-1.170489092714709,0.4710841233301621,-2.4846710698725136,0.0135352169430864,0.1680622770433228,0.011752042411894642,-0.23845307917888559,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.UCG-010.Incertae Sedis,Incertae Sedis,248,44,-0.43059977918207865,0.5760683500173507,-0.747480362649865,0.4553835123338519,0.6538739802437215,0.3945146762880053,-0.08064516129032262,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Romboutsia,Romboutsia,248,44,-1.3398073796503767,0.48146086875740535,-2.7827959998249994,0.005745483069443378,0.12229671104958047,0.0007005421427519948,-0.3207478005865103,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium,Phascolarctobacterium,248,44,0.32391447974375487,0.5884776744311373,0.5504278136921213,0.5824526419006683,0.7818605614347758,0.4610276004118564,0.06983137829912023,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides,Bacteroides,248,44,0.7311687462771379,0.6107028382340074,1.1972578159149978,0.23219059717787818,0.4675189051284304,0.002198947960135492,0.2897727272727273,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Incertae Sedis,Incertae Sedis,248,44,-0.6701001706168574,0.6395477711068532,-1.04777188021018,0.2956222285837908,0.5306953260118654,0.13249376374282695,-0.1424120234604106,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Segatella,Segatella,248,44,-0.2683630752433182,0.6890636310608793,-0.38946051300102374,0.6972233426326143,0.8377925649375768,0.43780655279097946,-0.07349706744868034,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes,Alistipes,248,44,0.7398647725569668,0.5969021450370607,1.2395076457817549,0.2161666392915619,0.4474278185367798,0.023587927562950358,0.21425953079178894,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides,Parabacteroides,248,44,0.05314303095789475,0.6174578233245037,0.08606746720247731,0.9314725894232003,0.9507899758287947,0.3160680608633908,0.09494134897360706,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.NA.NA.NA.NA.NA,Bacteria.NA.NA.NA.NA.NA,248,44,-0.021902414747819475,0.27103919972266033,-0.08080902972791768,0.9356499531282094,0.9507899758287947,0.9236015333485179,0.009164222873900396,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Haemophilus,Haemophilus,248,44,-0.02460771383879199,0.3162256052108809,-0.07781695546880804,0.9380276942740458,0.9507899758287947,0.6805713457009195,0.03903958944281527,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Succinivibrionaceae.Succinivibrio,Succinivibrio,248,44,0.5223573642509738,0.6359155948241079,0.8214256239390639,0.41208332792840163,0.6531959134184239,0.9143748173800832,0.01026392961876832,"age_years,sex",149
within_project,HIV,PRJNA307231,Archaea.Methanobacteriota.Methanobacteria.Methanobacteriales.Methanobacteriaceae.Methanobrevibacter,Methanobrevibacter,248,44,-0.0629426861829006,0.21284322754105678,-0.29572322741985835,0.7676545608418418,0.8652380889485407,0.9251403532218894,0.008980938416422335,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Catenibacterium,Catenibacterium,248,44,-0.9768180940688082,0.46422135243611223,-2.1042075917937044,0.036227008774090394,0.24966857145289592,0.004153181455440353,-0.27126099706744866,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.NA,Lachnospiraceae,248,44,-0.2453766093396604,0.48558018050383844,-0.505326657041598,0.613715915805481,0.7874955970639229,0.7019988819037074,-0.03629032258064513,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.Agathobaculum,Agathobaculum,248,44,-0.37326390830351275,0.4293798445790544,-0.8693093376784946,0.3854018496270736,0.6380541732714885,0.6042929191968383,-0.04912023460410553,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Intestinimonas,Intestinimonas,248,44,-0.5036459863894531,0.38035754214109535,-1.3241382924980185,0.18650704125097592,0.418582192765102,0.19262341017163875,-0.1233504398826979,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.NA,Oscillospiraceae,248,44,-0.2859898615014022,0.17865450237091307,-1.6007985116862329,0.11051786244857156,0.3503651384007907,0.41638327780785445,-0.0769794721407625,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.NK4A214 group,NK4A214 group,248,44,-0.4562071661687947,0.48901729629230395,-0.9329059925440809,0.3516499462162258,0.609253976583926,0.19528291411748455,-0.12261730205278587,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Acutalibacter,Acutalibacter,248,44,-0.1511868523525005,0.3692171638729053,-0.4094794802241187,0.6824922011281742,0.826758845269089,1.0,0.0,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Incertae Sedis,Incertae Sedis,248,44,-0.37220881844167364,0.4731119484521084,-0.7867246212221823,0.4320899714706281,0.6538739802437215,0.3469222129777132,-0.08907624633431088,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Massiliprevotella,Massiliprevotella,248,44,-0.9623894399477054,0.3439434147079117,-2.7981039868578352,0.005487061777322454,0.12229671104958047,0.012347033566592083,-0.2368035190615836,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia-Shigella,Escherichia-Shigella,248,44,0.20862656293030893,0.41132061347837634,0.5072115427574522,0.612394550289234,0.7874955970639229,0.33222797893548206,0.09182551319648091,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Incertae Sedis,Incertae Sedis,248,44,-0.5489952842845546,0.2708015487731758,-2.0272974315386754,0.04355280618340736,0.24966857145289592,0.14975192448169303,-0.13636363636363635,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Slackia,Slackia,248,44,-0.3031413821034589,0.2574062213150843,-1.1776769829210594,0.2398976611458577,0.47032567777279993,0.8365361652550305,-0.019611436950146666,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-003,248,44,0.612262153239278,0.37419664756126186,1.6362042718168421,0.10288914676087017,0.33894720069995166,0.001278249524217502,0.30480205278592365,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Caproiciproducens,Caproiciproducens,248,44,0.06396940466078892,0.21018970424282452,0.3043412848941801,0.761087682535412,0.8652380889485407,0.46693861254013913,0.06891495601173014,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Fournierella,Fournierella,248,44,-0.426196816852682,0.2785340761046952,-1.5301424616084798,0.12707908392691206,0.3767914487275473,0.6454322662656716,-0.04362170087976536,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.[Eubacterium] coprostanoligenes group.Incertae Sedis,Incertae Sedis,248,44,-0.77767686251175,0.5821646659988274,-1.3358365904558631,0.1826573286680624,0.418582192765102,0.11772420354805456,-0.14809384164222872,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Peptococcales.Peptococcaceae.Peptococcus,Peptococcus,248,44,-0.2082661695570766,0.26025860958979047,-0.800227780688361,0.4242384212319902,0.6538739802437215,0.8169174645449562,-0.021994134897360684,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Family XIII AD3011 group,Family XIII AD3011 group,248,44,-0.6296686197183156,0.35895223971661516,-1.754184958465296,0.08046237992506507,0.3074075540726845,0.05282289919330117,-0.1832844574780058,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Intestinibacter,Intestinibacter,248,44,-0.12989469977274154,0.4867038215583208,-0.2668865417100007,0.7897475174295405,0.8652380889485407,0.9113017456080963,-0.01063049853372433,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Muribaculaceae.Incertae Sedis,Incertae Sedis,248,44,-1.3850951446667465,0.5708399693244549,-2.4264158417391477,0.015862692039619965,0.16882436527881248,0.02265077347370176,-0.21572580645161288,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Elusimicrobiota.Elusimicrobia.Elusimicrobiales.Elusimicrobiaceae.Elusimicrobium,Elusimicrobium,248,44,-0.9581317242522711,0.42626783613990343,-2.2477223074785475,0.02535058020875061,0.24966857145289592,0.5908460828180372,-0.050953079178885585,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes,Anaerostipes,248,44,-0.05554110969833622,0.5232243603399488,-0.10615161278471459,0.9155359610869196,0.9507899758287947,0.9051596259727833,0.011363636363636465,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter,Fusicatenibacter,248,44,-0.40300581417348447,0.5290694085197909,-0.7617257918975091,0.4468469902987323,0.6538739802437215,0.7440908125354261,-0.03097507331378302,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia,Marvinbryantia,248,44,-0.8216239759651405,0.3196569342273199,-2.5703305262286387,0.010662884142728495,0.14443361247877687,0.04936495861848419,-0.18603372434017595,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Dialister,Dialister,248,44,-1.2519648431358505,0.5945702951930616,-2.105663288693775,0.036099212278596346,0.24966857145289592,0.0363232719225897,-0.19813049853372433,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Megasphaera,Megasphaera,248,44,-0.7925699500728913,0.5512212958930944,-1.4378434867774137,0.15156413305288274,0.3827636580488056,0.08139783447331389,-0.16495601173020524,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Turicibacter,Turicibacter,248,44,-0.4108824319361485,0.31008589630000183,-1.3250600457449637,0.18620153772414774,0.418582192765102,0.4275806213597666,-0.07514662756598245,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalimonas,Faecalimonas,248,44,0.02588774937470112,0.29816432420539973,0.08682376553161182,0.930871930573219,0.9507899758287947,0.4575011646455114,0.07038123167155419,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Terrisporobacter,Terrisporobacter,248,44,-0.44238600869323064,0.39339403571266446,-1.1245366440083753,0.26172180405902196,0.4874568600599284,0.23157790404844192,-0.11326979472140764,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Leyella,Leyella,248,44,-1.054183224490681,0.62608491441837,-1.6837703643922044,0.09330955692859239,0.33102676148476823,0.028936924192823038,-0.20674486803519065,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Cyanobacteriota.Vampirivibrionia.Gastranaerophilales.Gastranaerophilaceae.Zag_111,Zag_111,248,44,-0.6601554201416561,0.44593276101020657,-1.4803922874967832,0.13986168770037108,0.3827636580488056,0.49221815134184477,-0.06506598240469208,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.CAG-56,CAG-56,248,44,-0.10326117686141859,0.3452290118573269,-0.29910920958199605,0.7650724448533353,0.8652380889485407,0.5245063477524141,0.06030058651026393,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium,Lachnoclostridium,248,44,-0.03593889705017015,0.43088731351618276,-0.08340671893283857,0.9335860888690152,0.9507899758287947,0.9729542174673393,0.0032991202346042137,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospira,Lachnospira,248,44,-0.42174096541806516,0.5428725660749415,-0.7768691803074931,0.43787355424420893,0.6538739802437215,0.6042929191968383,-0.04912023460410553,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae FCS020 group,Lachnospiraceae FCS020 group,248,44,-0.29125096122877664,0.3448622185137317,-0.8445429669970635,0.3990670637053323,0.6394144241417878,0.6233455935846776,-0.04655425219941345,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Ruthenibacterium,Ruthenibacterium,248,44,0.3172544747031987,0.24427873785972484,1.2987396180398623,0.19507219005135734,0.4269227518872877,0.027680798111870204,0.20839442815249276,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Actinomycetota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,Bifidobacterium,248,44,0.3526789933771957,0.49386649100503816,0.7141180861642987,0.47573252046596115,0.6750871004707449,0.5359305860696822,0.058651026392961825,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Solobacterium,Solobacterium,248,44,-0.44360368896840885,0.34358440292731524,-1.2911054319955628,0.19770248241760302,0.4269227518872877,0.1464926297668574,-0.1374633431085044,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Ligilactobacillus,Ligilactobacillus,248,44,0.25597095474203074,0.33161891758855294,0.7718828485521434,0.4408167127262417,0.6538739802437215,0.35090950045423375,0.08834310850439886,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Candidatus Soleaferrea,Candidatus Soleaferrea,248,44,-0.3168632875211345,0.27656509152896136,-1.1457096257860628,0.25286642852339986,0.48303284499653815,0.891361134646607,-0.01301319648093846,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Selenomonadaceae.Mitsuokella,Mitsuokella,248,44,-0.7194413342576926,0.45407005367496617,-1.5844280600206357,0.11419375107751832,0.3521060955395075,0.0338083533402264,-0.20087976539589447,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Incertae Sedis.Incertae Sedis,Incertae Sedis,248,44,-0.828255699786958,0.4086926912608313,-2.0265977774933046,0.04362483748207947,0.24966857145289592,0.025182597237305534,-0.21187683284457481,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Pseudomonadota.Alphaproteobacteria.Rickettsiales.NA.NA,Rickettsiales,248,44,0.3885842209588244,0.22148883767261715,1.7544189812995952,0.08042222196898519,0.3074075540726845,0.02335053870903967,0.21462609970674484,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Bilophila,Bilophila,248,44,0.8890999468602125,0.32715362683595894,2.7176832959459265,0.006972409282112319,0.12573760814823784,0.00014240320825589282,0.3599706744868034,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerobutyricum,Anaerobutyricum,248,44,-0.7232727309171728,0.5105687845865239,-1.4166019403299477,0.15768006844797233,0.3915721699791313,0.312342005778826,-0.09567448680351909,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-004,Lachnospiraceae UCG-004,248,44,0.11094094794081047,0.4119555724017723,0.26930318552072385,0.7878892168964364,0.8652380889485407,0.7810065901887303,0.02639296187683282,"age_years,sex",149
within_project,HIV,PRJNA307231,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ventriosum group,[Eubacterium] ventriosum group,248,44,-0.1778435150520154,0.38701449292811113,-0.4595267575290785,0.6462026162236513,0.8091108388010424,0.6650189235616999,0.04105571847507328,"age_years,sex",149
