analysis,method,disease_category,taxon,genus,effect,se,stat,p,q,ci_low,ci_high,n_case,n_control,k_projects,n_taxa_tested,converged
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.NA.NA.NA.NA,Bacteria.Pseudomonadota.NA.NA.NA.NA,0.11557302916031681,0.203326270443373,0.5684116907682337,0.5700292546181276,0.996974428981283,-0.2829464609086943,0.514092519229328,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Negativibacillus,Negativibacillus,-0.086928363251444,0.1268552434287632,-0.6852563670358606,0.4935228805392071,0.996974428981283,-0.3355646403718199,0.16170791386893185,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Spirochaetota.Spirochaetia.Spirochaetales.Spirochaetaceae.Treponema,Treponema,-0.08400416864241551,0.24985407123980466,-0.33621292711212253,0.7368616423655809,0.996974428981283,-0.5737181482724326,0.4057098109876016,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella,Tyzzerella,-0.10275391919519514,0.14581902125734206,-0.7046674590817241,0.4813692270732173,0.996974428981283,-0.3885592008595856,0.18305136246919532,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Eisenbergiella,Eisenbergiella,-0.031167256791422897,0.14245207061811804,-0.21879118117542357,0.8269085058276959,0.996974428981283,-0.31037331520293426,0.24803880162008846,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Flavonifractor,Flavonifractor,-0.13758770651001875,0.1658070968299804,-0.8298058957699622,0.4070734174008118,0.996974428981283,-0.4625696162967804,0.18739420327674286,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoanaerobaculum,Lachnoanaerobaculum,0.03312845078410295,0.20759377518595692,0.15958306434972522,0.8732786645403324,0.996974428981283,-0.3737553485803726,0.4400122501485785,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Barnesiellaceae.Coprobacter,Coprobacter,-0.00045483832292048397,0.1803489304050437,-0.0025219906871583185,0.9979888239516932,0.9979888239516932,-0.35393874191680613,0.35302906527096517,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3,UC5-1-2E3,0.04271088818001387,0.1070595426842555,0.39894517675998875,0.690116349859849,0.996974428981283,-0.1671258154811269,0.2525475918411546,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.NA.NA,Oscillospirales,-0.1620306442136887,0.12851600666923751,-1.2607818155345274,0.20801834044022316,0.996974428981283,-0.41392201728539424,0.0898607288580168,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.NA,Desulfovibrionaceae,0.036902962130025405,0.11643353145475399,0.3169444546510717,0.7514276912051965,0.996974428981283,-0.1913067595212924,0.26511268378134323,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Atopobiaceae.Olsenella,Olsenella,-0.033105267847830806,0.1701629378262665,-0.1945504013431569,0.8458297205226677,0.996974428981283,-0.36662462598731316,0.30041409029165156,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Incertae Sedis,Incertae Sedis,0.08035218885065237,0.1342716819807423,0.5984298972450256,0.5498438731530937,0.996974428981283,-0.18282030783160252,0.34352468553290727,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.NA,Christensenellaceae,0.1676165958494096,0.13283642914084734,1.2618270224027524,0.20764224289579922,0.996974428981283,-0.09274280526665116,0.4279759969654704,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum,Anaerofilum,0.019420004720052286,0.0867806354322767,0.22378269787166505,0.8230244660864837,0.996974428981283,-0.15067004072721005,0.18951005016731462,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Barnesiellaceae.Incertae Sedis,Incertae Sedis,-0.08304335127964743,0.11602389771274942,-0.7157435055771456,0.47450822145619853,0.996974428981283,-0.31045019079663627,0.1443634882373414,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.[Eubacterium] sulci group,[Eubacterium] sulci group,-0.15377790527676966,0.2025442130432791,-0.7592312955587174,0.4480980785804385,0.996974428981283,-0.5507645628415967,0.24320875228805738,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.[Clostridium] methylpentosum group,[Clostridium] methylpentosum group,0.03591560619622325,0.10444838555390189,0.34385985006621816,0.7311067858975433,0.996974428981283,-0.16880322948942444,0.24063444188187094,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Stomatobaculum,Stomatobaculum,0.0848449416958617,0.20358827444880268,0.4167476831638359,0.677054869732191,0.996974428981283,-0.3141880762237915,0.48387795961551494,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Pseudoflavonifractor,Pseudoflavonifractor,-0.028081682263489876,0.09695787308776051,-0.2896276637387869,0.772229919297983,0.996974428981283,-0.21811911351550045,0.16195574898852072,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Cyanobacteriota.Cyanobacteriia.Chloroplast.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.08138785583142012,0.2065978127839064,-0.39394345339245573,0.6938029859339072,0.996974428981283,-0.48631956888787664,0.3235438572250364,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Burkholderiaceae.Lautropia,Lautropia,-0.15666755284169784,0.20685813320106017,-0.7573671405485491,0.44921271890528314,0.996974428981283,-0.5621094939157758,0.2487743882323801,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Aggregatibacter,Aggregatibacter,-0.20694367234351016,0.24331677134303548,-0.8505113363178513,0.3954776465277994,0.996974428981283,-0.6838445441758597,0.26995719948883934,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Atopobiaceae.Lancefieldella,Lancefieldella,0.2117345147530568,0.21207301002580758,0.9984038738700903,0.31860169901017626,0.996974428981283,-0.20392858489752605,0.6273976144036396,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Bacilli.Lactobacillales.Aerococcaceae.Abiotrophia,Abiotrophia,0.01520018740044809,0.17974263496328766,0.0845663990825144,0.9326424305360392,0.996974428981283,-0.3370953771275957,0.3674957519284919,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Pseudoleptotrichia,Pseudoleptotrichia,-0.2359857148556461,0.2501750557047132,-0.9432823515953761,0.34602527683662143,0.996974428981283,-0.726328824036884,0.2543573943255918,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.NA,Pasteurellaceae,0.14570883124777667,0.23149485741581494,0.6294257802282495,0.5293787956671228,0.996974428981283,-0.3080210892872206,0.599438751782774,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Selenomonadaceae.Selenomonas,Selenomonas,0.13469338547453452,0.25830776495085117,0.5214453599571928,0.6023042830099288,0.996974428981283,-0.37158983382913374,0.6409766047782028,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Actinobacteria.Actinomycetales.Actinomycetaceae.F0332,F0332,0.045089372852279,0.16474004888953603,0.27370013033389956,0.7844363470620268,0.996974428981283,-0.2778011229712116,0.3679798686757696,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Scardovia,Scardovia,0.19426813878047575,0.16129240613946072,1.204446901316003,0.2290282659621232,0.996974428981283,-0.12186497725286724,0.5104012548138187,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Alloscardovia,Alloscardovia,0.04849562032963875,0.1647108199490095,0.2944288683928101,0.768561318644142,0.996974428981283,-0.27433758677041986,0.3713288274296973,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Johnsonella,Johnsonella,-0.24269598516056243,0.14296308633517202,-1.6976129389902095,0.09024848032401545,0.996974428981283,-0.5229036343774995,0.03751166405637471,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Anaeroglobus,Anaeroglobus,0.009959154915982723,0.17469419635589392,0.05700907714011025,0.9545624000765265,0.996974428981283,-0.33244146994156937,0.3523597797735348,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Leptotrichia,Leptotrichia,0.1674111414549173,0.25351361687022816,0.6603635083657613,0.509346865657561,0.996974428981283,-0.3294755476107299,0.6642978305205645,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Finegoldia,Finegoldia,0.026529290450090465,0.20512724641278868,0.12933089540286685,0.8971516277905991,0.996974428981283,-0.3755201125189754,0.4285786934191563,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Clostridioides,Clostridioides,0.008432451347466874,0.17309952325841296,0.04871446892940556,0.9611677163139013,0.996974428981283,-0.3308426142390225,0.3477075169339563,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Alloprevotella,Alloprevotella,-0.02804471486565463,0.2624784035920098,-0.10684579943288085,0.9149572943893438,0.996974428981283,-0.5425023859059939,0.4864129561746846,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Neisseriaceae.Eikenella,Eikenella,-0.057441863576676154,0.19716280976322575,-0.29134228532073825,0.7709191856876005,0.996974428981283,-0.44388097071259863,0.32899724355924637,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Actinobacteria.Actinomycetales.Actinomycetaceae.Mobiluncus,Mobiluncus,0.003970935430263531,0.10484772165627458,0.037873359263652547,0.9698048729578883,0.996974428981283,-0.20153059901603465,0.2094724698765617,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Incertae Sedis,Incertae Sedis,-0.04673677046043064,0.2320895424908895,-0.2013738747503682,0.8404941105492425,0.996974428981283,-0.501632273742574,0.4081587328217128,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Burkholderiaceae.Ralstonia,Ralstonia,0.13043028891218855,0.1965240189515218,0.6636862486735673,0.507219347259906,0.996974428981283,-0.2547567882327942,0.5156173660571712,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Enhydrobacter,Enhydrobacter,-0.28866869597297057,0.1360759344065167,-2.1213794873573635,0.03441713646000327,0.996974428981283,-0.5553775274097432,-0.02195986453619786,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacteroidota.Bacteroidia.Flavobacteriales.Flavobacteriaceae.Flavobacterium,Flavobacterium,-0.018529248460064814,0.10932577555679182,-0.16948654940425614,0.8654874995343242,0.996974428981283,-0.23280776855137678,0.19574927163124714,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Selenomonadaceae.Centipeda,Centipeda,-0.06057180404991593,0.23229976547228262,-0.2607484511521954,0.7944016845937354,0.996974428981283,-0.5158793443755899,0.39473573627575803,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Actinobacteria.Micrococcales.NA.NA,Micrococcales,-0.010387208398938544,0.09630510388847045,-0.10785729914136036,0.9141553117010992,0.996974428981283,-0.19914521202034063,0.17837079522246352,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Comamonadaceae.Delftia,Delftia,0.14120290485368478,0.1974146686496374,0.7152604506014966,0.47480631954750885,0.996974428981283,-0.24572984569960452,0.528135655406974,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Moraxella,Moraxella,0.18254693092927715,0.2845106711815136,0.6416171673673882,0.5214372435417719,0.996974428981283,-0.3750939845864894,0.7401878464450438,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Alphaproteobacteria.Hyphomicrobiales.Xanthobacteraceae.Bradyrhizobium,Bradyrhizobium,0.032969736150862884,0.10586213397763543,0.31144031309465303,0.7556051901928743,0.996974428981283,-0.17452004644530256,0.2404595187470283,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacteroidota.Bacteroidia.Flavobacteriales.Weeksellaceae.Bergeyella,Bergeyella,-0.10677402552618687,0.20347257335593438,-0.5247588103159592,0.6000004122906428,0.996974428981283,-0.5055802693038183,0.29203221825144454,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacteroidota.Bacteroidia.Flavobacteriales.Flavobacteriaceae.Capnocytophaga,Capnocytophaga,-0.1860952139614646,0.22264491723847046,-0.8358385911956022,0.40367407037946923,0.996974428981283,-0.6224792517488666,0.2502888238259375,248,220,3,242,
pooled,combat_ols,asthma,Eukaryota.NA.NA.NA.NA.NA,Eukaryota.NA.NA.NA.NA.NA,0.058073437666568056,0.12673184742220733,0.4582387051701086,0.6469945688242444,0.996974428981283,-0.1903209832809583,0.3064678586140944,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Comamonadaceae.Paucibacter,Paucibacter,-0.0027410200924577856,0.12471189543869658,-0.021978818322147643,0.9824742597522914,0.996974428981283,-0.24717633515230308,0.24169429496738754,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Actinomycetota.Actinobacteria.Micrococcales.Micrococcaceae.Micrococcus,Micrococcus,-0.1246070527539285,0.16591813792645912,-0.7510152555422169,0.4530225481984933,0.996974428981283,-0.44980660308978837,0.2005924975819314,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Mannheimia,Mannheimia,-0.17306738346970602,0.24258285792928516,-0.7134361634083664,0.47593303537188525,0.996974428981283,-0.6485297850111049,0.3023950180716929,248,220,3,242,
pooled,combat_ols,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Syntrophococcus,Syntrophococcus,0.1062285972053596,0.12277337636979528,0.865241311645592,0.3873515578236434,0.996974428981283,-0.13440722047943915,0.34686441489015835,248,220,3,242,
pooled,mixedlm,asthma,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,Collinsella,-0.03555191034104637,0.204728995865569,-0.1736535178651039,0.8621377697544237,0.9785387808767378,-0.4368207422375616,0.36571692155546887,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Adlercreutzia,Adlercreutzia,-0.14408253814167216,0.15667706868219292,-0.9196147167772983,0.3577741333676353,0.9091449215282793,-0.4511695927587703,0.16300451647542596,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Senegalimassilia,Senegalimassilia,-0.008538924308690592,0.11442065008678819,-0.07462747591639979,0.9405111124544603,0.980000755153281,-0.23280339847879544,0.21572554986141423,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemanella,Holdemanella,-0.16292978660458227,0.11901332253858769,-1.3690046049403883,0.17099783546901826,0.9091449215282793,-0.3961958987802141,0.0703363255710496,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Limosilactobacillus,Limosilactobacillus,0.1207736623342052,0.21461484269148523,0.5627460841924184,0.5736077986320053,0.9459094406443006,-0.2998714293411059,0.5414187540095162,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,Streptococcus,-0.07364572555812238,0.19565153217884887,-0.3764127208101871,0.7066100903986579,0.9785387808767378,-0.45712272862866615,0.3098312775124214,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Bacilli.RF39.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.06160807001114234,0.20465846389747996,-0.30102869355065526,0.763392614452441,0.9785387808767378,-0.462738659250203,0.3395225192279184,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenellaceae R-7 group,Christensenellaceae R-7 group,-0.2757599441539007,0.19860191335138852,-1.388505979124157,0.16498302535622655,0.9091449215282793,-0.6650196943226222,0.11349980601482079,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Clostridia UCG-014.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.4056054087799584,0.2424781137979904,-1.6727505935561264,0.09437640475970321,0.9091449215282793,-0.8808625118240195,0.06965169426410278,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Clostridiales.Clostridiaceae.Clostridium,Clostridium,-0.0006881783120242293,0.16050642206582605,-0.004287543782777721,0.9965790454932111,0.9965790454932111,-0.3152807655610433,0.31390440893699484,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Agathobacter,Agathobacter,-0.16634151450694887,0.22662406012080552,-0.7339975923927844,0.4629502054435647,0.9409801694858807,-0.6105246723437276,0.27784164332982997,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Blautia,Blautia,-0.014642710094854136,0.18671657751116277,-0.07842212132438389,0.9374922774454846,0.980000755153281,-0.38060720201673315,0.3513217818270249,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus,Coprococcus,0.024811316337185706,0.1952823749157226,0.12705353643867476,0.8988980258929709,0.9785387808767378,-0.35794213849763057,0.40756477117200196,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Dorea,Dorea,0.022443898650877217,0.17556517534447355,0.12783798727076945,0.8982771871922286,0.9785387808767378,-0.32166384502429096,0.36655164232604537,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Howardella,Howardella,-0.07245803267531564,0.13041599605891227,-0.5555916058225286,0.5784900711378367,0.9459094406443006,-0.3280733849507837,0.1831573196001524,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4A136 group,Lachnospiraceae NK4A136 group,0.1858306386657303,0.20475416177015354,0.9075792992883543,0.3641005353231017,0.9091449215282793,-0.21548751840377062,0.5871487957352313,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Mediterraneibacter,Mediterraneibacter,-0.07543529774560173,0.19691259442019113,-0.383090263818426,0.7016528383429678,0.9785387808767378,-0.46138398280917636,0.31051338731797284,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia,Roseburia,0.025692672131089753,0.20895855693953336,0.12295582677920426,0.9021420775870784,0.9785387808767378,-0.38386609947039557,0.4352514437325751,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] eligens group,[Eubacterium] eligens group,-0.03142163148187345,0.21590473900461252,-0.14553470028836268,0.884288720517655,0.9785387808767378,-0.45459491993091394,0.3917516569671671,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ruminantium group,[Eubacterium] ruminantium group,-0.1384619268091937,0.17125013426827843,-0.8085361649543638,0.41878199574458985,0.9409801694858807,-0.47411218997501936,0.197188336356632,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.NA.NA.NA,Clostridia,0.007494851126263588,0.144035741097644,0.052034662155018285,0.9585010744081877,0.980000755153281,-0.27481520142511867,0.28980490367764583,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Colidextribacter,Colidextribacter,0.221925944461646,0.18165382849346295,1.221697039375266,0.22182221630500376,0.9091449215282793,-0.13411555938554134,0.5779674483088334,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-002,UCG-002,-0.4339640661021078,0.22947463410205965,-1.891119982826079,0.058608329588318464,0.9091449215282793,-0.8837343489421448,0.01580621673792909,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Faecalibacterium,Faecalibacterium,-0.12513093447952847,0.23675686707631258,-0.5285208240198401,0.5971378976563132,0.963897597231087,-0.5891743939491011,0.3389125249900442,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Gemmiger,Gemmiger,-0.22212576121778035,0.21874423304287605,-1.0154588220583693,0.3098871658169233,0.9091449215282793,-0.6508644579818174,0.20661293554625668,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.NA,Ruminococcaceae,0.009458264756931178,0.2137275352108759,0.04425384285463784,0.964702063667708,0.980000755153281,-0.40944770425638555,0.4283642337702479,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus,Ruminococcus,-0.04272104888334046,0.2139452966344953,-0.1996821129296673,0.8417292038536439,0.9785387808767378,-0.46205383028695124,0.37661173252027036,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.[Eubacterium] siraeum group,[Eubacterium] siraeum group,-0.0027956369067105753,0.17684415966824663,-0.015808477429817818,0.9873871852715994,0.9936632837647037,-0.349410189856474,0.3438189160430528,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Oscillospirales.UCG-010.Incertae Sedis,Incertae Sedis,-0.17589971896466255,0.16834585391224297,-1.0448711083574256,0.29608254449530236,0.9091449215282793,-0.5058575926326587,0.15405815470333367,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Romboutsia,Romboutsia,-0.09944445220445744,0.17158018392116212,-0.5795800536625506,0.5621978472452824,0.9459094406443006,-0.43574161268993516,0.2368527082810203,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.NA.NA.NA.NA,Bacteria.Bacillota.NA.NA.NA.NA,0.07500990712498437,0.14983305026350993,0.5006232402868738,0.6166363032588686,0.9689999051210794,-0.21866287139149507,0.3686826856414638,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacillota.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium,Phascolarctobacterium,0.2598977095533897,0.24106634548827394,1.0781169350992288,0.2809815749122463,0.9091449215282793,-0.21259232760362723,0.7323877467104066,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides,Bacteroides,0.0795247482301985,0.2785458246431539,0.2854996959013044,0.7752613373480864,0.9785387808767378,-0.4664250680703832,0.6254745645307802,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Incertae Sedis,Incertae Sedis,-0.05789291307733305,0.26699925747808545,-0.2168279927972636,0.8283423957828688,0.9785387808767378,-0.5812114577343805,0.4654256315797145,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Segatella,Segatella,-0.19868621473806516,0.2644209423727748,-0.7514012050451047,0.45241123773037584,0.9409801694858807,-0.7169512617887037,0.31957883231257345,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes,Alistipes,-0.14562047023044095,0.25498685496196494,-0.5710901067906516,0.5679385644638011,0.9459094406443006,-0.6453947059558922,0.3541537654950103,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides,Parabacteroides,-0.11350893926276807,0.24947035994014932,-0.4549997013272443,0.6491094537083671,0.9727388077898284,-0.6024708447454608,0.3754529662199246,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.NA.NA.NA.NA.NA,Bacteria.NA.NA.NA.NA.NA,0.4446708422869345,0.2620689109811726,1.6967706723476266,0.08974002543832983,0.9091449215282793,-0.06898422323616377,0.9583259078100328,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Oxalobacteraceae.Oxalobacter,Oxalobacter,0.022733970615661004,0.12383368045874371,0.18358471242591412,0.8543392569938704,0.9785387808767378,-0.21998004308347666,0.26544798431479866,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella,Klebsiella,0.17685227836052694,0.3160031155294668,0.559653590959725,0.5757157433015969,0.9459094406443006,-0.44251382807722794,0.7962183847982819,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.NA,Enterobacteriaceae,0.39325246010024345,0.26203044881014,1.5007891712049972,0.13341010039073437,0.9091449215282793,-0.12032721956763087,0.9068321397681178,248,220,3,242,True
pooled,mixedlm,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Haemophilus,Haemophilus,-0.38627540825585016,0.2556577973165336,-1.5109079883747767,0.1308118952943271,0.9091449215282793,-0.887364690996256,0.11481387448455571,248,220,3,242,True
